cluster	status	loglr	df	p	p.adjust	genes
chr19:clu_34475_-	Success	0.375084709452494	2	0.687231061358279	0.940053945118847	PRDX2
chr19:clu_34476_-	Success	8.05621875837824	2	0.00031712366226384	0.058050938608072	PRDX2
chr19:clu_34477_-	Success	3.27708256152619	2	0.0377381952225916	0.373935679294994	DNASE2
chr19:clu_34478_-	Success	1.22264452147829	1	0.117878170031557	0.539815282403325	FARSA
chr19:clu_34479_-	Success	1.47077478253945	1	0.086327880039136	0.49074876560919	LYL1
chr19:clu_34480_-	Success	0.774388321618517	2	0.460985669745908	0.83420258342825	TRMT1
chr19:clu_34481_-	Success	0.193817880434494	1	0.533544771399884	0.873307891608537	TRMT1
chr19:clu_34482_-	Success	0.170839590396554	1	0.558861566913	0.885354998392909	TRMT1
chr19:clu_34483_-	Success	0.449683747151113	1	0.342951365786969	0.760945970100671	TRMT1
chr19:clu_34484_-	Success	2.47533867597247	1	0.0260804483937244	0.328420561945985	STX10
chr19:clu_34485_-	Not enough valid samples	NA	NA	NA	NA	BRME1
chr19:clu_34486_-	Success	0.244355559070755	2	0.783209107646943	0.972966399673612	PRKACA
chr19:clu_34487_-	Success	0.458334162038227	1	0.338351284863185	0.758418764990071	PRKACA
chr19:clu_34488_-	Success	1.42002329100569	3	0.41694989460557	0.808335948657944	DDX39A
chr19:clu_34489_-	Success	0.0647584955546563	1	0.718933365565024	0.951694533266638	DDX39A
chr19:clu_34490_-	Success	1.31874966474697	3	0.450953323717515	0.829205984019657	GIPC1
chr19:clu_34491_-	Success	1.68218334313019	2	0.18596750159724	0.623698027269305	GIPC1
chr19:clu_34492_-	Success	0.463211926746112	1	0.335793911874696	0.75656450627141	DNAJB1
chr19:clu_34493_-	Success	1.21863479538752	2	0.295633491757462	0.728016989487855	NDUFB7
chr19:clu_34494_-	Not enough valid samples	NA	NA	NA	NA	ADGRE2
chr19:clu_34495_-	Success	5.06308747172716	4	0.0383550791634786	0.375656039674569	ADGRE2
chr19:clu_34496_-	Success	0.051090218605168	2	0.950192941583482	1	ILVBL
chr19:clu_34497_-	Success	0.364635509251571	1	0.393119581852048	0.793092555918097	ILVBL
chr19:clu_34498_-	Not enough valid samples	NA	NA	NA	NA	ILVBL
chr19:clu_34499_-	Success	-1.36963234445284	2	1	1	NOTCH3
chr19:clu_34500_-	Success	1.68164042975695	3	0.338931793870862	0.758617994289549	NOTCH3
chr19:clu_34501_-	Success	0.246830632746423	1	0.482298627700865	0.844155712471795	NOTCH3
chr19:clu_34502_-	Success	3.64006651798263	7	0.40030689505761	0.798629991658674	NOTCH3
chr19:clu_34503_-	Success	0.336997333114596	1	0.411662341732236	0.804796197770869	NOTCH3
chr19:clu_34504_-	Success	0.254287968120479	2	0.775468459695451	0.970615154698322	NOTCH3
chr19:clu_34505_-	Success	1.15045884072856	1	0.129297587726478	0.557165076367926	BRD4
chr19:clu_34506_-	Success	1.45842867812712	3	0.404622573124306	0.801379118930138	BRD4
chr19:clu_34507_-	Success	0.340290363793883	2	0.711563680433496	0.948785899818334	BRD4
chr19:clu_34508_-	Success	1.66705018035827	4	0.503547556194706	0.855972614835117	AKAP8L
chr19:clu_34509_-	Success	0.593818173676937	2	0.552214802366205	0.882408252453138	AKAP8
chr19:clu_34510_-	Success	3.87736500150686	3	0.0513622200992311	0.413565762482676	AKAP8
chr19:clu_34511_-	Success	1.04922438298172	1	0.147448664791462	0.582747140551722	AKAP8L
chr19:clu_34512_-	Success	1.01540065479367	3	0.566038452629071	0.88943690252057	AKAP8L
chr19:clu_34513_-	Success	0.580382074862428	1	0.281307118878713	0.717074212187976	AKAP8L
chr19:clu_34514_-	Success	1.64637935552332	2	0.192746513379748	0.630835474024764	WIZ
chr19:clu_34515_-	Not enough valid samples	NA	NA	NA	NA	WIZ
chr19:clu_34516_-	Not enough valid samples	NA	NA	NA	NA	WIZ
chr19:clu_34517_-	Not enough valid samples	NA	NA	NA	NA	RASAL3
chr19:clu_34518_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CYP4F24P
chr19:clu_34519_-	Success	2.54746691154742	7	0.648379085211209	0.923301541581276	EPS15L1
chr19:clu_34520_-	Success	0.655431064484219	2	0.5192181978158	0.86389332956999	EPS15L1
chr19:clu_34521_-	Success	1.61755420378759	1	0.0720755330962129	0.460890271664048	EPS15L1
chr19:clu_34522_-	Success	0.343982283585717	1	0.406857570895275	0.802727344818404	EPS15L1
chr19:clu_34523_-	Not enough valid samples	NA	NA	NA	NA	CHERP
chr19:clu_34524_-	Success	0.370476872134077	2	0.690405017209463	0.940685616224107	SLC35E1,AC008764.1
chr19:clu_34525_-	Success	0.587644712630208	4	0.882150054667103	1	AC008764.4,SMIM7
chr19:clu_34526_-	Success	9.20266336455825	13	0.142726953493031	0.577020263244468	SMIM7,AC008764.4
chr19:clu_34527_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CPAMD8
chr19:clu_34528_-	Success	1.16038895566601	2	0.313364272366377	0.741490190874976	ANO8
chr19:clu_34529_-	Success	1.63633822266439	1	0.070442611482114	0.458732924543867	PLVAP
chr19:clu_34530_-	Success	1.85972127653952	2	0.15571602602965	0.592178899167966	JAK3
chr19:clu_34531_-	Not enough valid samples	NA	NA	NA	NA	IL12RB1
chr19:clu_34532_-	Not enough valid samples	NA	NA	NA	NA	AC008397.2,PDE4C
chr19:clu_34533_-	Success	2.68239251419732	1	0.0205473207035166	0.300791525792754	AC008397.2,PDE4C
chr19:clu_34534_-	Success	1.55990944620726	2	0.210155100680587	0.649536998340266	AC008397.2,PDE4C
chr19:clu_34535_-	Not enough valid samples	NA	NA	NA	NA	PDE4C,AC008397.2
chr19:clu_34536_-	Success	0.705085099282542	2	0.494066527760063	0.84993107702667	LSM4
chr19:clu_34537_-	Success	0.403647311195527	3	0.847721472103927	0.993134530255327	ISYNA1
chr19:clu_34538_-	Success	1.29513598181893	2	0.273860621733868	0.711301817983084	ISYNA1
chr19:clu_34539_-	Success	1.84163376897504	2	0.158558166965889	0.595189103605353	FKBP8
chr19:clu_34540_-	Success	-0.293656929046847	6	1	1	FKBP8
chr19:clu_34541_-	Success	0.0249980379794579	1	0.823070102020404	0.985971567280168	FKBP8
chr19:clu_34542_-	Success	1.51127847330417	2	0.220627730911034	0.659839564504698	FKBP8
chr19:clu_34543_-	Success	1.94262099482989	2	0.143327795632671	0.577530039725438	CRLF1
chr19:clu_34544_-	Success	0.0768181929065577	1	0.695084240019754	0.942558115281318	CRLF1
chr19:clu_34545_-	Success	1.75295315832193	1	0.0611503785101343	0.436701847252103	CRLF1
chr19:clu_34546_-	Success	0.46857999985491	4	0.919170126507906	1	CRLF1
chr19:clu_34547_-	Success	0.452434417443101	1	0.341479543552738	0.75994057881599	COPE
chr19:clu_34548_-	Success	2.3221621822413	2	0.0980613297533866	0.513024078990656	COPE
chr19:clu_34549_-	Success	3.94582612366867	3	0.0483048119493888	0.406935272254392	COPE,AC002985.1
chr19:clu_34550_-	Not enough valid samples	NA	NA	NA	NA	HOMER3
chr19:clu_34551_-	Success	3.26682394082991	5	0.257696315399338	0.696840057626079	SUGP2
chr19:clu_34552_-	Success	3.38407673682741	6	0.34282151482877	0.760894479907091	SUGP2
chr19:clu_34553_-	Success	1.28964867471768	2	0.275367509665586	0.712555514943532	SUGP2
chr19:clu_34554_-	Success	0.477664331832784	2	0.620230353630314	0.912551547520357	SUGP2
chr19:clu_34555_-	Success	1.32200906011667	2	0.266599149846176	0.70444382027688	SUGP2
chr19:clu_34556_-	Success	3.12450380209089	3	0.100104329713776	0.515277286779937	MEF2B,BORCS8-MEF2B,BORCS8
chr19:clu_34557_-	Success	0.16158736216903	3	0.955612612917402	1	BORCS8-MEF2B,BORCS8,MEF2B
chr19:clu_34558_-	Success	0.0792971677610979	1	0.690453988635397	0.940685616224107	TMEM161A
chr19:clu_34559_-	Success	0.932576327444167	2	0.393538519113447	0.793569662688871	NR2C2AP
chr19:clu_34560_-	Success	0.156446747292989	1	0.575910025471486	0.894443333054951	NR2C2AP
chr19:clu_34561_-	Success	0.375542475826734	1	0.386132945923809	0.789226554293849	SUGP1
chr19:clu_34562_-	Success	0.127597012531169	2	0.880208020484056	1	GMIP
chr19:clu_34563_-	Success	0.995292849803377	2	0.369615186958401	0.778171260853247	GMIP
chr19:clu_34564_-	Success	0.154786902427929	1	0.577941833508529	0.895187321424866	GMIP
chr19:clu_34565_-	Success	2.21608856733985	1	0.0352674945719405	0.366600668412685	GMIP
chr19:clu_34566_-	Success	0.0508958383024947	1	0.749690054726702	0.961733715874672	ATP13A1
chr19:clu_34567_-	Success	0.0794054584177957	1	0.690253644246789	0.940685616224107	ATP13A1
chr19:clu_34568_-	Success	0.648492821128912	1	0.254764565666092	0.694328206450325	ATP13A1
chr19:clu_34569_-	Success	0.417107723509162	3	0.841266848335419	0.990416560614097	ATP13A1
chr19:clu_34570_-	Success	0.00872328204766859	1	0.894916710299239	1	LINC00663,AC011477.3
chr19:clu_34571_-	Not enough valid samples	NA	NA	NA	NA	LINC00663,AC011477.3
chr19:clu_34572_-	Success	7.6642493448453	11	0.167946575626667	0.607073645687455	ZNF506,AC011477.3
chr19:clu_34573_-	Not enough valid samples	NA	NA	NA	NA	ZNF682
chr19:clu_34574_-	Success	0.431808309753137	1	0.352728581542751	0.766877322485072	ZNF682
chr19:clu_34575_-	Success	0.705905129207281	3	0.702768691128403	0.946051185728779	ZNF826P
chr19:clu_34576_-	Not enough valid samples	NA	NA	NA	NA	ZNF826P
chr19:clu_34577_-	Not enough valid samples	NA	NA	NA	NA	ZNF737
chr19:clu_34578_-	Success	3.87975983987076	2	0.0206557852821425	0.301538940856728	ZNF737
chr19:clu_34579_-	Success	8.91322166291502	16	0.334157609475485	0.755505872354231	ZNF737,AC010636.2,ZNF626
chr19:clu_34580_-	Success	5.9181263549126	9	0.222698822703942	0.660987950041806	ZNF708
chr19:clu_34581_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34582_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_34583_-	Not enough valid samples	NA	NA	NA	NA	AC123912.1
chr19:clu_34584_-	Success	0.477482237780805	6	0.987262027170068	1	ZNF100
chr19:clu_34585_-	Success	4.28133289193283	8	0.380519716330612	0.785943632111007	ZNF43
chr19:clu_34586_-	Success	9.28553559067223	11	0.0692410345755857	0.456728671587824	ZNF208
chr19:clu_34587_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34588_-	Success	14.1696564466583	23	0.203221932210188	0.64203606080895	NA
chr19:clu_34589_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_34590_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34591_-	Success	2.07364775721362	6	0.65675098046183	0.927374342414535	ZNF676
chr19:clu_34592_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF98
chr19:clu_34593_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34594_-	Success	1.59195386997902	1	0.0743666820987294	0.465974103705298	ZNF728
chr19:clu_34595_-	Success	2.5967708403964	6	0.519240541028916	0.86389332956999	AC092329.3,AC092329.1,AC092329.4
chr19:clu_34596_-	Success	24.0320415162205	27	0.00755263198543472	0.211710394848215	ZNF91
chr19:clu_34597_-	Success	2.2245969389171	2	0.108110985185011	0.525943647652921	ZNF675
chr19:clu_34598_-	Not enough valid samples	NA	NA	NA	NA	ZNF681
chr19:clu_34599_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34600_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34601_-	Success	0.14763872875892	5	0.997730961981436	1	LINC00662
chr19:clu_34602_-	Success	3.6426881862908	8	0.506179001870578	0.856681280561104	LINC00662
chr19:clu_34603_-	Success	2.92307892908593	4	0.210935655449834	0.650048378171185	C19orf12
chr19:clu_34604_-	Success	0.355415898960246	1	0.39916781338484	0.798083928797939	ANKRD27
chr19:clu_34605_-	Success	0.000382798483201441	1	0.977925811312876	1	ANKRD27
chr19:clu_34606_-	Success	0.54599050168963	2	0.579267733419371	0.895685511428889	ANKRD27
chr19:clu_34607_-	Success	2.26367742254934	2	0.103967448653555	0.519558685879737	ANKRD27
chr19:clu_34608_-	Success	3.05125195959772	3	0.106728301128366	0.523941937169566	ANKRD27
chr19:clu_34609_-	Success	0.0134948620399769	1	0.869506399355143	1	ANKRD27
chr19:clu_34610_-	Success	4.54870235920657	2	0.010580925720091	0.243884172156697	CEP89
chr19:clu_34611_-	Success	1.56356162276325	2	0.209388977009786	0.648686437032369	CEP89
chr19:clu_34612_-	Success	0.841154126503852	2	0.431212562282351	0.817944890592577	CEP89
chr19:clu_34613_-	Success	1.4397027054838	2	0.236998206476867	0.676268329244741	CEP89
chr19:clu_34614_-	Success	0.30615864039828	2	0.73626980805525	0.957966478203359	PEPD
chr19:clu_34615_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34616_-	Not enough valid samples	NA	NA	NA	NA	ZNF599
chr19:clu_34617_-	Not enough valid samples	NA	NA	NA	NA	ZNF599
chr19:clu_34618_-	Success	2.75890901895264	2	0.0633608561592627	0.442565618277079	LGI4
chr19:clu_34619_-	Success	6.78720825369055	4	0.00878485701346231	0.225037974255638	DMKN
chr19:clu_34620_-	Success	3.65140247061959	2	0.0259547025336132	0.328056593900995	DMKN
chr19:clu_34621_-	Success	2.58037417710057	3	0.160397755709978	0.598542212840679	DMKN
chr19:clu_34622_-	Success	8.49432087217065	17	0.455135902015471	0.831496265332252	DMKN
chr19:clu_34623_-	Success	0.902302262610647	2	0.405634706281521	0.801862433932722	DMKN
chr19:clu_34624_-	Success	5.57037270509318	5	0.0486597338303263	0.408050585702316	IGFLR1,AD000671.2
chr19:clu_34625_-	Not enough valid samples	NA	NA	NA	NA	IGFLR1,AD000671.2
chr19:clu_34626_-	Success	8.94373896559455	4	0.00129817498028071	0.111854707268317	U2AF1L4,AD000671.2
chr19:clu_34627_-	Not enough valid samples	NA	NA	NA	NA	U2AF1L4
chr19:clu_34628_-	Success	0.000908613371450429	1	0.965997323636851	1	U2AF1L4,AD000671.2
chr19:clu_34629_-	Success	1.0041690867738	6	0.918930145941835	1	U2AF1L4,AD000671.2
chr19:clu_34630_-	Success	0.0762443887659856	1	0.696168249178648	0.942816979019266	AD000671.2,U2AF1L4
chr19:clu_34631_-	Success	0.527618951854492	2	0.590008136290549	0.900634411010049	NFKBID
chr19:clu_34632_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NFKBID
chr19:clu_34633_-	Success	0.607527614600258	3	0.749395756839371	0.961733715874672	TYROBP
chr19:clu_34634_-	Success	1.99541446151306	4	0.407248442865729	0.803049354874784	TYROBP
chr19:clu_34635_-	Success	0.210704250464005	1	0.516235065151864	0.862104674031459	ALKBH6
chr19:clu_34636_-	Success	0.253533568944931	3	0.91733607159658	1	AC002116.1,ALKBH6
chr19:clu_34637_-	Not enough valid samples	NA	NA	NA	NA	ALKBH6,AC002116.1
chr19:clu_34638_-	Success	0.174542444286999	2	0.839841207011481	0.99029433293405	POLR2I
chr19:clu_34639_-	Success	2.25243614917417	2	0.105142768837026	0.521447426046484	COX7A1
chr19:clu_34640_-	Success	1.25741465306612	1	0.112779844550494	0.533758671461451	COX7A1
chr19:clu_34641_-	Success	1.2489691766923	3	0.475663784275827	0.840573399407837	ZNF565
chr19:clu_34642_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34643_-	Not enough valid samples	NA	NA	NA	NA	NA
chr19:clu_34644_-	Not enough valid samples	NA	NA	NA	NA	LINC00665
chr19:clu_34645_-	Success	1.4161138200775	6	0.829590285910905	0.987719091766248	LINC00665
chr19:clu_34646_-	Success	0.24334418087625	1	0.485408281168805	0.84510626427142	ZFP14
chr19:clu_34647_-	Success	3.31304119807623	1	0.0100496053355061	0.238558618657299	ZFP14
chr19:clu_34648_-	Success	0.230601403641231	1	0.497062375515424	0.851820418186873	ZFP82
chr19:clu_34649_-	Success	0.720956542646093	1	0.229830012408271	0.668880223353964	ZFP82
chr19:clu_34650_-	Success	4.31306115450843	5	0.1249387585851	0.551178252723704	ZNF566
chr19:clu_34651_-	Success	0.00795991188806511	1	0.899594362811594	1	ZNF566
chr19:clu_34652_-	Success	0.890479782398415	3	0.619087087356563	0.912005824470446	ZNF260
chr19:clu_34653_-	Success	2.93841467244101	4	0.208537500061922	0.647225049703692	ZNF529
chr19:clu_34654_-	Success	4.0212735900277	6	0.235002738923885	0.67452401971563	ZNF529
chr19:clu_34655_-	Success	3.69227577281617	5	0.19357520934846	0.631143115153813	ZNF461
chr19:clu_34656_-	Success	3.3476282401034	2	0.0351676645220039	0.365845244968405	ZNF461
chr19:clu_34657_-	Success	0.100570818365213	1	0.653800923541845	0.925854555017733	ZNF461
chr19:clu_34658_-	Success	0.772054958515128	2	0.462062572612985	0.835218943763866	ZNF790
chr19:clu_34659_-	Success	2.02544671508713	3	0.256020741157529	0.695621736128785	ZNF790
chr19:clu_34660_-	Success	0.948311128858904	2	0.387394731066672	0.789758004731284	ZNF829
chr19:clu_34661_-	Success	17.8161024560541	28	0.152204524220447	0.587947666268128	ZNF585A,AC012309.1,ZNF585B
chr19:clu_34662_-	Not enough valid samples	NA	NA	NA	NA	ZNF585A
chr19:clu_34663_-	Success	2.39655517985693	3	0.187588780900132	0.625334240561517	ZNF569
chr19:clu_34664_-	Success	1.37823228061029	2	0.252023666648087	0.691875880699354	ZNF569
chr19:clu_34665_-	Success	0.134515276815478	1	0.603982827583755	0.906474534814489	ZNF569
chr19:clu_34666_-	Success	6.15603200126145	2	0.0021206513407952	0.134127262639943	ZNF569
chr19:clu_34667_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF793-AS1
chr19:clu_34668_-	Success	2.32273089501678	4	0.325646158175026	0.749373043768856	ZNF571
chr19:clu_34669_-	Success	0.581397711062664	3	0.761940625856696	0.965689238334964	ZNF571,ZFP30
chr19:clu_34670_-	Success	0.836283958037711	2	0.433317762283692	0.818811817522365	ZFP30
chr19:clu_34671_-	Success	9.19512758143264	10	0.0487267372234356	0.408107908436551	ZFP30,ZNF781,AC093227.2
chr19:clu_34672_-	Not enough valid samples	NA	NA	NA	NA	ZFP30
chr19:clu_34673_-	Success	1.00962703234018	4	0.732217349508445	0.956658606379076	AC093227.2,ZNF607
chr19:clu_34674_-	Not enough valid samples	NA	NA	NA	NA	AC093227.2,ZNF607
chr19:clu_34675_-	Success	16.9690033798252	21	0.0367967587257311	0.371787920795499	ZNF573
chr19:clu_34676_-	Success	0.906924949457789	2	0.403763911440854	0.801094243090902	PPP1R14A
chr19:clu_34677_-	Success	2.65067907827324	2	0.0706032516432833	0.459029711524549	PPP1R14A
chr19:clu_34678_-	Success	0.959876591887451	3	0.589228109243222	0.900209971105147	YIF1B
chr19:clu_34679_-	Success	5.93184062489632	2	0.00265359322121526	0.144124230432132	YIF1B
chr19:clu_34680_-	Success	1.51115612409922	2	0.220654726189894	0.659839564504698	ECH1
chr19:clu_34681_-	Success	0.0358105599740952	1	0.788990891716206	0.974881626594511	ECH1,AC008982.1
chr19:clu_34682_-	Success	0.0168398126761531	1	0.854389952816311	0.995333846127547	ECH1,AC008982.1
chr19:clu_34683_-	Success	1.39624096011539	3	0.424739022662951	0.813213267954644	AC008982.1,HNRNPL
chr19:clu_34684_-	Success	2.40239726820073	3	0.186661945838153	0.624201326580484	HNRNPL
chr19:clu_34685_-	Success	0.470506780217875	2	0.624685609741928	0.914216058641114	HNRNPL
chr19:clu_34686_-	Success	0.793385665300093	1	0.207788027756457	0.646989278427271	SIRT2
chr19:clu_34687_-	Success	0.932344321616029	1	0.172084637521096	0.610752147584387	SIRT2
chr19:clu_34688_-	Success	0.0935479969488142	1	0.665344667450409	0.930544081629906	SIRT2
chr19:clu_34689_-	Success	4.15055709621447	8	0.404622809542794	0.801379118930138	SIRT2
chr19:clu_34690_-	Success	0.243264895155789	2	0.784063791560253	0.973161599883484	SARS2,AC011455.2
chr19:clu_34691_-	Success	0.0708620948873886	1	0.706572915478605	0.947272168778353	AC011455.2,FBXO17
chr19:clu_34692_-	Not enough valid samples	NA	NA	NA	NA	AC011455.2,FBXO17
chr19:clu_34693_-	Not enough valid samples	NA	NA	NA	NA	FBXO17
chr19:clu_34694_-	Not enough valid samples	NA	NA	NA	NA	FBXO27
chr19:clu_34695_-	Success	0.242589787100798	1	0.486085502285798	0.845561146796766	GMFG,LRFN1
chr19:clu_34696_-	Success	0.12715023581859	2	0.880601364791829	1	GMFG
chr19:clu_34697_-	Success	0.372955068218289	2	0.688696176495041	0.940461173816307	GMFG
chr19:clu_34698_-	Success	0.0289174076260679	1	0.809951421672619	0.982219136680378	PAF1
chr19:clu_34699_-	Success	0.00882081510326316	1	0.894334314243116	1	PAF1
chr19:clu_34700_-	Success	0.0403378855426126	1	0.776383707189248	0.971116135011214	RPS16
chr19:clu_34701_-	Success	0.0662703507687183	1	0.715812161578575	0.950426730830411	RPS16
chr19:clu_34702_-	Not enough valid samples	NA	NA	NA	NA	DYRK1B
chr19:clu_34703_-	Success	0.566191471688853	1	0.287267623000195	0.721422603365293	FCGBP
chr19:clu_34704_-	Success	0.933457221201024	2	0.393192006131845	0.793188200179956	FCGBP
chr19:clu_34705_-	Success	2.1007136029657	6	0.649438670642096	0.923798903984549	FCGBP
chr19:clu_34706_-	Success	2.3258752843758	4	0.324931008251954	0.74890865666109	ZNF780B
chr19:clu_34707_-	Success	0.682294682534575	1	0.242743685421067	0.681286216730659	ZNF780B
chr19:clu_34708_-	Success	0.0309496858376974	1	0.803518706546919	0.979981710771256	ZNF780B,AC005614.2
chr19:clu_34709_-	Success	3.05915788076345	8	0.633980601568485	0.918108248869049	ZNF780B,AC005614.2,ZNF780A
chr19:clu_34710_-	Success	0.39363524520968	1	0.37492674740763	0.781219597984261	AC005614.2,ZNF780A
chr19:clu_34711_-	Success	0.896169990990074	3	0.616603258659104	0.911134486450651	AC005614.2,ZNF780A
chr19:clu_34712_-	Not enough valid samples	NA	NA	NA	NA	AKT2
chr19:clu_34713_-	Success	1.8300839346943	1	0.0557280179239218	0.424013822643906	AKT2
chr19:clu_34714_-	Success	2.80121925024963	1	0.0179354969550746	0.28780300478315	AKT2
chr19:clu_34715_-	Success	3.02989805982816	2	0.0483205636815728	0.406935272254392	AKT2
chr19:clu_34716_-	Success	0.639256512138672	5	0.937127064376554	1	AKT2
chr19:clu_34717_-	Success	3.88840106264979	6	0.254915689036224	0.694328206450325	AKT2
chr19:clu_34718_-	Not enough valid samples	NA	NA	NA	NA	C19orf47
chr19:clu_34719_-	Success	1.05897287358164	1	0.145581695773091	0.579934012780246	C19orf47
chr19:clu_34720_-	Success	0.905500528046105	2	0.404339451209847	0.801349791797103	C19orf47
chr19:clu_34721_-	Success	0.735334698728934	2	0.479344995962139	0.842539674514396	C19orf47
chr19:clu_34722_-	Success	0.119129241709743	1	0.62546676883367	0.914377039667614	C19orf47
chr19:clu_34723_-	Not enough valid samples	NA	NA	NA	NA	C19orf47
chr19:clu_34724_-	Success	0.0833193774391248	1	0.683116494243583	0.938445379293597	SERTAD3
chr19:clu_34725_-	Success	0.143941549082228	3	0.962290998108458	1	BLVRB
chr19:clu_34726_-	Success	1.28764614985607	1	0.108544049933346	0.526417059542143	NUMBL
chr19:clu_34727_-	Success	7.16924629973164	5	0.0135963784316685	0.264822639981116	NUMBL,COQ8B
chr19:clu_34728_-	Success	0.247993087768833	1	0.481269091121373	0.843331325851146	COQ8B
chr19:clu_34729_-	Success	2.46799899209191	2	0.0847542834266072	0.487862839885512	COQ8B
chr19:clu_34730_-	Success	0.222881469918491	1	0.504353964881875	0.8564498553971	COQ8B
chr19:clu_34731_-	Success	1.92068063756324	3	0.27911163785255	0.715504229366049	COQ8B
chr19:clu_34732_-	Success	3.44904408331195	6	0.330374934381344	0.752701028089282	COQ8B
chr19:clu_34733_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	C19orf54
chr19:clu_34734_-	Success	0.529185729213623	3	0.787131669112243	0.974251056182308	TGFB1,AC011462.5
chr19:clu_34735_-	Success	0.331207549231522	1	0.415708615315168	0.807889977168776	TGFB1
chr19:clu_34736_-	Success	0.052617841043741	1	0.745634843947385	0.960188357203053	B9D2
chr19:clu_34737_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	B3GNT8
chr19:clu_34738_-	Success	1.81997220704397	2	0.16203025417103	0.600303355733442	DMAC2
chr19:clu_34739_-	Success	1.68685463728889	3	0.337514737657995	0.75755059826288	DMAC2
chr19:clu_34740_-	Success	2.59903074419208	2	0.0743456032110778	0.465974103705298	PCAT19
chr19:clu_34741_-	Success	1.17555233383973	3	0.502801363002728	0.855403723688881	RABAC1,AC010616.1
chr19:clu_34742_-	Success	1.57787279248112	1	0.0756601212488171	0.469937536642016	RABAC1,AC010616.1
chr19:clu_34743_-	Not enough valid samples	NA	NA	NA	NA	POU2F2
chr19:clu_34744_-	Not enough valid samples	NA	NA	NA	NA	POU2F2
chr19:clu_34745_-	Not enough valid samples	NA	NA	NA	NA	POU2F2
chr19:clu_34746_-	Success	2.9633524621816	1	0.0149131019674035	0.272905208447871	DEDD2
chr19:clu_34747_-	Success	2.18581508594161	4	0.358041307304864	0.769722730636596	DEDD2,AC006486.3
chr19:clu_34748_-	Success	3.1744431854313	5	0.273735254400091	0.711246911804715	ETHE1
chr19:clu_34749_-	Success	0.041858864124066	1	0.772321082616228	0.969506191361312	ETHE1
chr19:clu_34750_-	Success	2.18621207912838	1	0.0365249954910461	0.371715790823173	XRCC1
chr19:clu_34751_-	Success	3.94907141482645	2	0.0192725897099267	0.294787879653814	XRCC1,L34079.1
chr19:clu_34752_-	Success	0.0549580123763462	2	0.94652488944999	1	ZNF428
chr19:clu_34753_-	Success	2.34846004570733	1	0.0302167193031461	0.345612307552778	ZNF428
chr19:clu_34754_-	Success	1.68902074312837	1	0.0660705237238189	0.449076387900075	PLAUR
chr19:clu_34755_-	Success	1.75139146373658	2	0.173532311459834	0.611917541344353	PLAUR
chr19:clu_34756_-	Success	1.61542817838654	1	0.0722628917654529	0.460926441107604	PLAUR
chr19:clu_34757_-	Success	1.93177731223477	2	0.144890453928727	0.57940609570897	SMG9
chr19:clu_34758_-	Not enough valid samples	NA	NA	NA	NA	ZNF404
chr19:clu_34759_-	Not enough valid samples	NA	NA	NA	NA	ZNF404,AC006213.2
chr19:clu_34760_-	Success	0.473678944169023	1	0.330392737130902	0.752701028089282	ZNF45
chr19:clu_34761_-	Success	9.32526172656617	9	0.0283339453911382	0.337006812677644	ZNF45
chr19:clu_34762_-	Not enough valid samples	NA	NA	NA	NA	ZNF45
chr19:clu_34763_-	Success	2.69712012055629	3	0.145102853388534	0.579534106971107	ZNF235
chr19:clu_34764_-	Success	2.57134658287123	2	0.076432553328662	0.471044392797904	ZNF112
chr19:clu_34765_-	Not enough valid samples	NA	NA	NA	NA	ZNF285
chr19:clu_34766_-	Success	1.66034350084624	3	0.344773762120895	0.761840664205855	ZNF229
chr19:clu_34767_-	Success	0.193599621284221	1	0.533775284857161	0.87351729134969	ZNF229,AC245748.2
chr19:clu_34768_-	Success	1.28179210686062	1	0.109350415236975	0.527407222361538	AC245748.2,ZNF229
chr19:clu_34769_-	Success	0.116737860391368	1	0.628958524761233	0.915741431863769	ZNF180
chr19:clu_34770_-	Success	0.0667863077027278	2	0.935395066701832	1	ZNF180
chr19:clu_34771_-	Not enough valid samples	NA	NA	NA	NA	ZNF180
chr19:clu_34772_-	Success	1.97656405566659	4	0.412386434332684	0.80511635120022	TRAPPC6A
chr19:clu_34773_-	Success	6.22488395559867	2	0.00197955351812799	0.131728873246543	PPP1R13L
