cluster	status	loglr	df	p	p.adjust	genes
chr20:clu_33315_+	Success	0.695055299869637	4	0.845912007969498	0.993407790220188	VAPB
chr20:clu_33316_+	Success	0.169943503308104	2	0.843712482214052	0.993187682316096	VAPB
chr20:clu_33317_+	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33318_+	Not enough valid samples	NA	NA	NA	NA	STX16
chr20:clu_33319_+	Success	0.745291645471298	6	0.960117623623354	1	STX16,STX16-NPEPL1
chr20:clu_33320_+	Success	0.0214633323379303	1	0.835863420554679	0.990262962213531	STX16,STX16-NPEPL1
chr20:clu_33321_+	Success	0.206286048310176	2	0.813600313998901	0.982039097969406	STX16,STX16-NPEPL1
chr20:clu_33322_+	Success	0.848558345100173	3	0.637575011623225	0.918879688571204	STX16,STX16-NPEPL1
chr20:clu_33323_+	Success	3.94184280190893	5	0.162763517673603	0.5857412580612	STX16,STX16-NPEPL1,NPEPL1
chr20:clu_33324_+	Success	0.0288129462252016	1	0.810288443473612	0.980943891407342	STX16-NPEPL1,NPEPL1
chr20:clu_33325_+	Success	5.65057861506557	8	0.185212078035141	0.612314746405893	STX16-NPEPL1,NPEPL1
chr20:clu_33326_+	Success	0.97211173009805	1	0.163210690248167	0.586427937146145	STX16-NPEPL1,NPEPL1
chr20:clu_33327_+	Success	0.0780954937406761	1	0.692687872721986	0.939992553627724	STX16-NPEPL1,NPEPL1
chr20:clu_33328_+	Success	0.935077989232013	4	0.759625022391324	0.963340466329414	GNAS
chr20:clu_33329_+	Success	1.72076870796445	5	0.632251634179552	0.916412741705708	GNAS
chr20:clu_33330_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	GNAS
chr20:clu_33331_+	Success	0.0132636505586561	2	0.986823924040541	1	GNAS
chr20:clu_33332_+	Success	1.48652415271977	1	0.0846621853607552	0.466910250978414	NELFCD
chr20:clu_33333_+	Success	3.17235297435036	4	0.174841953628547	0.60035301843633	FAM217B
chr20:clu_33334_+	Success	0.348929072860642	2	0.705443163561145	0.944124824433542	MIR646HG
chr20:clu_33335_+	Success	0.0877195873918026	2	0.916017703626321	1	LSM14B
chr20:clu_33336_+	Success	0.357847982571911	8	0.999485943626091	1	LSM14B
chr20:clu_33337_+	Success	0.522925285181941	2	0.592783947085658	0.900722497411362	SS18L1
chr20:clu_33338_+	Success	0.361409449775863	2	0.696693678988154	0.941066839714996	MTG2
chr20:clu_33339_+	Success	0.831705266164533	2	0.435306339868263	0.810232820888966	MTG2
chr20:clu_33340_+	Success	1.58189929470973	3	0.367053582319184	0.768382269487658	OSBPL2
chr20:clu_33341_+	Success	4.92545671251702	1	0.00169747454021925	0.106983421492023	OSBPL2
chr20:clu_33342_+	Success	6.45112406147894	3	0.00485283961612514	0.164303982035309	OSBPL2
chr20:clu_33343_+	Success	0.626264802828473	2	0.534584856305646	0.869566439438323	OSBPL2
chr20:clu_33344_+	Success	1.33424598604688	4	0.614739262027647	0.909716447863141	ADRM1
chr20:clu_33345_+	Success	0.055968863806811	2	0.945568576837936	1	ADRM1
chr20:clu_33346_+	Success	1.06890629789268	2	0.343383871782549	0.750754323960267	RPS21
chr20:clu_33347_+	Success	0.0424730859915599	1	0.770703152115432	0.967551011665535	MRGBP
chr20:clu_33348_+	Success	0.00402799350564464	1	0.928481789125516	1	OGFR
chr20:clu_33349_+	Success	0.00341532830367441	1	0.934131603117764	1	GID8
chr20:clu_33350_+	Not enough valid samples	NA	NA	NA	NA	SLC17A9
chr20:clu_33351_+	Not enough valid samples	NA	NA	NA	NA	BIRC7
chr20:clu_33352_+	Success	0.00166456523220404	2	0.998336819388132	1	ARFGAP1
chr20:clu_33353_+	Success	0.738637717652637	2	0.477764322304084	0.836358093494818	ARFGAP1
chr20:clu_33354_+	Success	1.8096957725412	2	0.163703932459084	0.58693051168937	ARFGAP1
chr20:clu_33355_+	Success	5.82875010592539	2	0.00294175156117196	0.132522302274503	ARFGAP1
chr20:clu_33356_+	Success	0.0251619894132773	1	0.822500482470382	0.985309767201029	ARFGAP1
chr20:clu_33357_+	Success	0.997995155280478	2	0.368617722148568	0.769453466924091	PPDPF
chr20:clu_33358_+	Success	0.00326143101528942	1	0.935629449605258	1	RTEL1
chr20:clu_33359_+	Success	0.0268341390764704	1	0.816798878474305	0.983148253349579	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33360_+	Success	0.69938432707977	2	0.496891132050967	0.847417997449119	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33361_+	Success	0.946381253211797	1	0.168890667114372	0.592176579502412	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33362_+	Success	0.527100795651194	1	0.304541403252589	0.721433166987004	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33363_+	Success	4.19142890078274	5	0.136359738113796	0.550414063916602	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33364_+	Success	1.40428118712202	2	0.245543492857719	0.670474579244807	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33365_+	Success	3.26646629872016	2	0.0381409680089053	0.360442967942013	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33366_+	Success	1.65073824014257	2	0.191908181989414	0.61822256280891	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33367_+	Success	0.536326377744331	1	0.300347019056022	0.718101307314209	RTEL1,RTEL1-TNFRSF6B
chr20:clu_33368_+	Success	0.101137466620173	2	0.903808780807423	1	ZGPAT
chr20:clu_33369_+	Success	0.639010882852176	3	0.734358523657579	0.953946995672175	ZGPAT,AL121845.3
chr20:clu_33370_+	Success	0.564560199575908	3	0.770049358308403	0.967299004756283	ZGPAT,AL121845.3
chr20:clu_33371_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL121845.3,LIME1
chr20:clu_33372_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL121845.3,LIME1
chr20:clu_33373_+	Success	3.02467535583673	2	0.0485735878423905	0.388550090984083	SLC2A4RG
chr20:clu_33374_+	Success	0.00395638789598252	1	0.929118639009972	1	TPD52L2
chr20:clu_33375_+	Success	3.44966248969536	2	0.0317563526658001	0.337286407681208	TPD52L2
chr20:clu_33376_+	Success	0.0553247121861205	3	0.990529522758141	1	TPD52L2
chr20:clu_33377_+	Success	1.84443071803571	4	0.449748037548431	0.818669270339788	TPD52L2,DNAJC5
chr20:clu_33378_+	Success	1.33524776295462	1	0.102224191580623	0.498211126838323	TPD52L2
chr20:clu_33379_+	Success	1.31632030318224	2	0.26812008963525	0.691286820906873	DNAJC5
chr20:clu_33380_+	Success	3.30905972365417	2	0.0365505251955544	0.355141231132472	PRPF6
chr20:clu_33381_+	Success	0.000190730809492834	1	0.984417473472402	1	PRPF6
chr20:clu_33382_+	Success	0.722614694953222	1	0.229294982512413	0.654827946936643	PRPF6
chr20:clu_33383_+	Success	1.83992997163182	4	0.451061954445113	0.819616548859005	TCEA2
chr20:clu_33384_+	Success	2.85097676131977	3	0.127046321385634	0.538185001607157	PCMTD2
chr20:clu_33385_+	Success	0.0957965224497457	2	0.908648886909085	1	PCMTD2
chr20:clu_33386_+	Success	-0.717058384036363	3	1	1	PCMTD2
chr20:clu_33387_+	Not enough valid samples	NA	NA	NA	NA	LINC00266-1
chr20:clu_33388_-	Success	0.722439024480536	2	0.485566501921115	0.840959619442174	C20orf96
chr20:clu_33389_-	Not enough valid samples	NA	NA	NA	NA	NRSN2-AS1
chr20:clu_33390_-	Not enough valid samples	NA	NA	NA	NA	NRSN2-AS1
chr20:clu_33391_-	Success	0.0367442777448446	1	0.786323561053307	0.972324157640628	TBC1D20
chr20:clu_33392_-	Success	2.45249818299089	2	0.086078278380871	0.469385825575659	TBC1D20
chr20:clu_33393_-	Success	2.29556519439018	2	0.100704459584897	0.496114643374769	CSNK2A1
chr20:clu_33394_-	Success	0.538094707471316	1	0.299551576571937	0.717245839336	CSNK2A1
chr20:clu_33395_-	Success	2.67767133060443	5	0.374068863812289	0.772555320771654	CSNK2A1
chr20:clu_33396_-	Success	2.55542782125667	4	0.276110971972565	0.698058297703691	SDCBP2,AL136531.2,FKBP1A
chr20:clu_33397_-	Success	0.0291257234634372	1	0.809281253566474	0.980796563235662	FKBP1A
chr20:clu_33398_-	Success	4.89050668154232	3	0.0205223278000274	0.281485031328953	NSFL1C
chr20:clu_33399_-	Success	6.01867027028857	5	0.034279695658403	0.347504947022004	NSFL1C
chr20:clu_33400_-	Success	8.02009861095758	9	0.0660468949895615	0.429446322998412	NSFL1C,SIRPB2
chr20:clu_33401_-	Not enough valid samples	NA	NA	NA	NA	SIRPB2
chr20:clu_33402_-	Not enough valid samples	NA	NA	NA	NA	AL049634.2,SIRPB1
chr20:clu_33403_-	Success	1.08775985916691	1	0.140222138677293	0.555898377482442	SNRPB
chr20:clu_33404_-	Success	0.933435582896209	2	0.393200514232375	0.784517100960918	SNRPB,AL049650.1
chr20:clu_33405_-	Success	4.54552599487852	6	0.16852175617303	0.591865806129932	SNRPB,AL049650.1,ZNF343
chr20:clu_33406_-	Success	0.0012132429274061	1	0.960712595624822	1	ZNF343,AL049650.1
chr20:clu_33407_-	Success	1.09593518736517	1	0.138740750115493	0.553880521718675	IDH3B
chr20:clu_33408_-	Success	0.0426914369666065	1	0.770131050762471	0.967299004756283	IDH3B
chr20:clu_33409_-	Success	1.10203509206454	1	0.137646867486243	0.55250914539851	PCED1A
chr20:clu_33410_-	Success	0.749245410518824	1	0.220903719838585	0.646671601837654	PCED1A
chr20:clu_33411_-	Not enough valid samples	NA	NA	NA	NA	PCED1A
chr20:clu_33412_-	Success	1.23564371725547	2	0.290647607256775	0.710002680621946	UBOX5
chr20:clu_33413_-	Success	0.00182607096189713	2	0.998175595291295	1	UBOX5,FASTKD5
chr20:clu_33414_-	Success	0.527031353190068	2	0.590354926160087	0.899669794965468	DDRGK1
chr20:clu_33415_-	Success	0.311934934284125	1	0.429612843403951	0.807067960766763	DDRGK1
chr20:clu_33416_-	Success	1.06824499943531	1	0.143830648179324	0.561929129459557	DDRGK1
chr20:clu_33417_-	Success	1.48050922176577	1	0.08529420081826	0.468087007544528	DDRGK1
chr20:clu_33418_-	Success	0.576111633294204	2	0.562079694886431	0.885673777802936	C20orf194
chr20:clu_33419_-	Success	0.0512687742348135	2	0.95002329443069	1	C20orf194
chr20:clu_33420_-	Success	5.41763199192792	10	0.370495763254614	0.769960111931687	C20orf194
chr20:clu_33421_-	Success	1.79313031986459	1	0.058259197750568	0.410739589185403	C20orf194
chr20:clu_33422_-	Success	0.421231274092861	3	0.839285880801487	0.991519611892115	C20orf194
chr20:clu_33423_-	Success	0.234421443841711	2	0.791028371600667	0.974356717540223	C20orf194
chr20:clu_33424_-	Success	1.35064030465855	2	0.259074321030939	0.683220800165655	C20orf194
chr20:clu_33425_-	Success	0.00514416165856346	1	0.919208033277798	1	C20orf194
chr20:clu_33426_-	Success	0.184576294979252	1	0.543466541893354	0.874045678611606	ADAM33
chr20:clu_33427_-	Success	0.49832351441637	2	0.607548352454916	0.906932973538149	ADAM33
chr20:clu_33428_-	Success	0.659062630681092	2	0.517336042214671	0.858549836707279	ADAM33
chr20:clu_33429_-	Success	4.28505709884621	2	0.01377283508585	0.245815078060513	ADAM33
chr20:clu_33430_-	Success	0.552598227715862	3	0.775819789007925	0.969060515965089	ADAM33
chr20:clu_33431_-	Success	0.0281209189537037	1	0.812537618428967	0.981698409683118	ADAM33
chr20:clu_33432_-	Success	0.387632088203418	1	0.378593447685945	0.775250450400816	ADAM33
chr20:clu_33433_-	Success	2.05429570497699	2	0.128183082500611	0.539251739762749	SIGLEC1
chr20:clu_33434_-	Success	0.00652845357080878	1	0.909026280560454	1	SIGLEC1
chr20:clu_33435_-	Success	4.02360122856544	10	0.624226145027236	0.912788296680046	SIGLEC1
chr20:clu_33436_-	Success	0.946645577920776	3	0.594847083771827	0.900780489144869	RNF24
chr20:clu_33437_-	Success	0.325176096520408	1	0.419986789503128	0.801535708678737	RASSF2
chr20:clu_33438_-	Success	1.05778017836315	1	0.145808675685794	0.564296919325605	RASSF2
chr20:clu_33439_-	Success	0.389443869832803	2	0.677433510970726	0.934827949980649	RASSF2
chr20:clu_33440_-	Success	4.17245438263581	2	0.0154143808690855	0.255123214943432	SLC23A2
chr20:clu_33441_-	Success	0.302554807948781	1	0.436635090443893	0.81121077064604	SLC23A2
chr20:clu_33442_-	Success	0.0337782584157935	1	0.794928287500428	0.975855617133367	SLC23A2
chr20:clu_33443_-	Success	0.946384134716936	3	0.59495846960408	0.900780489144869	SLC23A2
chr20:clu_33444_-	Success	15.0297410023268	16	0.0176962048206797	0.269949836953764	TMEM230
chr20:clu_33445_-	Success	2.50751158608	2	0.0814707200822612	0.462055150960621	GPCPD1
chr20:clu_33446_-	Success	-0.0235119693970773	4	1	1	GPCPD1
chr20:clu_33447_-	Success	0.00457873607240344	1	0.923763064742186	1	GPCPD1
chr20:clu_33448_-	Success	1.04874322079922	2	0.350377820073897	0.756512373781352	GPCPD1
chr20:clu_33449_-	Success	0.529631305497162	1	0.303383426531098	0.720390362726342	GPCPD1
chr20:clu_33450_-	Success	2.90213788225628	3	0.121530780324498	0.529730997897598	GPCPD1
chr20:clu_33451_-	Success	2.77830437089597	7	0.592364857620501	0.900626925106336	GPCPD1
chr20:clu_33452_-	Success	0.136108784569615	1	0.601848072588751	0.904299794116156	TRMT6
chr20:clu_33453_-	Success	0.0208102612758694	1	0.838344836986522	0.991218904311523	TMX4
chr20:clu_33454_-	Success	0.290707175218358	1	0.44575847412221	0.815954584144308	TMX4
chr20:clu_33455_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33456_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33457_-	Success	0.302271400802056	3	0.895391619770857	1	MKKS,AL034430.1
chr20:clu_33458_-	Success	0.592211952797186	1	0.276457213054682	0.698231975646933	MKKS,AL034430.1
chr20:clu_33459_-	Success	0.67499965604793	1	0.245278237067122	0.670338102392385	JAG1
chr20:clu_33460_-	Success	0.0371450482634827	5	0.999922076770258	1	JAG1
chr20:clu_33461_-	Success	0.685073690296122	1	0.241786563297662	0.665800554052912	JAG1
chr20:clu_33462_-	Success	0.079173222213285	4	0.99702642063462	1	JAG1
chr20:clu_33463_-	Success	1.58910488201479	2	0.204108230937594	0.632736102836244	JAG1
chr20:clu_33464_-	Success	0.0580223594324707	2	0.943628848195407	1	JAG1
chr20:clu_33465_-	Success	0.0293146321998847	2	0.971110873644263	1	TASP1
chr20:clu_33466_-	Success	12.6284064126376	26	0.504478057622355	0.852574476746282	TASP1
chr20:clu_33467_-	Success	0.00570469416612696	1	0.914935954845569	1	TASP1
chr20:clu_33468_-	Not enough valid samples	NA	NA	NA	NA	SEL1L2
chr20:clu_33469_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SEL1L2
chr20:clu_33470_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33471_-	Success	3.209956878301	3	0.0928749831694914	0.482167302992911	KIF16B
chr20:clu_33472_-	Success	0.872730981592213	2	0.417808961182245	0.800166502110924	KIF16B
chr20:clu_33473_-	Success	1.77130287926559	1	0.0598114285495407	0.41366488350105	KIF16B
chr20:clu_33474_-	Success	0.0226375003564954	1	0.831499164845871	0.989090519229757	KIF16B
chr20:clu_33475_-	Success	0.154654761744183	1	0.57810419866141	0.893619439497661	KIF16B
chr20:clu_33476_-	Success	2.25029331497899	3	0.212237967275499	0.640181058191242	KIF16B
chr20:clu_33477_-	Not enough valid samples	NA	NA	NA	NA	BFSP1
chr20:clu_33478_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr20:clu_33479_-	Success	0.546699218878302	1	0.295719449770956	0.713655336909654	RRBP1
chr20:clu_33480_-	Success	1.08926001549406	1	0.139948982122045	0.55557863648783	RRBP1
chr20:clu_33481_-	Success	0.743532974266373	1	0.22267225308364	0.648240371103375	RRBP1
chr20:clu_33482_-	Success	1.51051645007101	3	0.388393671227892	0.781677002782791	RRBP1
chr20:clu_33483_-	Success	0.197907269286475	1	0.529258758524598	0.866668823146087	RRBP1
chr20:clu_33484_-	Success	0.857216686134052	4	0.788094143789927	0.973253150047388	RRBP1
chr20:clu_33485_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33486_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr20:clu_33487_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr20:clu_33488_-	Success	3.43534438229653e-05	1	0.993386441091278	1	SNX5
chr20:clu_33489_-	Success	3.11349493681041	2	0.0444453498936658	0.377329784302197	SNX5
chr20:clu_33490_-	Success	0.175310888942477	1	0.553761367576844	0.881120641215272	SNX5
chr20:clu_33491_-	Success	2.11104663927836	8	0.836549985724328	0.990573117198636	SNX5
chr20:clu_33492_-	Success	0.685143698117827	3	0.71251406879128	0.945748582353908	SNX5,OVOL2
chr20:clu_33493_-	Not enough valid samples	NA	NA	NA	NA	DZANK1
chr20:clu_33494_-	Success	0.376616588967863	2	0.686179112108526	0.938182120264687	RBBP9
chr20:clu_33495_-	Success	1.94118893081406	1	0.048795402168178	0.389828438631698	CRNKL1
chr20:clu_33496_-	Success	0.144718172989997	1	0.590581959582767	0.899769283561912	CRNKL1
chr20:clu_33497_-	Success	2.59997157097007	2	0.0742756897701266	0.445432816541587	RALGAPA2
chr20:clu_33498_-	Success	0.440837839845699	2	0.643497047693288	0.921691203157944	RALGAPA2
chr20:clu_33499_-	Success	0.765013583148743	1	0.216108367609855	0.643745832183054	RALGAPA2
chr20:clu_33500_-	Success	3.12011384633996	1	0.0124880419830736	0.235745966245835	RALGAPA2
chr20:clu_33501_-	Success	1.14545170621284	2	0.318080206529757	0.733021402150976	RALGAPA2
chr20:clu_33502_-	Success	0.789457044670598	2	0.454091279641618	0.821954769222977	RALGAPA2
chr20:clu_33503_-	Success	0.121007093187075	1	0.622755133182282	0.91241654072586	RALGAPA2
chr20:clu_33504_-	Success	1.20414083938408	2	0.299949593717686	0.717689660893202	RALGAPA2
chr20:clu_33505_-	Success	2.962141844803	2	0.0517080478690876	0.396397729080723	CD93
chr20:clu_33506_-	Success	2.25596136176864	8	0.808239093858995	0.980531599151327	NAPB
chr20:clu_33507_-	Success	0.00219126391471036	1	0.947218068649382	1	CST3
chr20:clu_33508_-	Success	3.2195901868763	2	0.0399714357235076	0.365350167939132	APMAP
chr20:clu_33509_-	Success	0.118014269416051	1	0.6270893441591	0.913658503649853	APMAP
chr20:clu_33510_-	Success	0.183475106723222	1	0.544671374396927	0.874494061172502	APMAP
chr20:clu_33511_-	Success	0.988515023318314	1	0.15970363511608	0.581311078397614	APMAP
chr20:clu_33512_-	Success	4.00467742959722	2	0.0182301688232396	0.273262446179136	ACSS1
chr20:clu_33513_-	Success	4.72321619527793	4	0.0508596563395338	0.394502097953285	ACSS1
chr20:clu_33514_-	Success	4.56311571644437	5	0.104133906911246	0.500509236704922	ABHD12
chr20:clu_33515_-	Success	7.07744552561053	8	0.0778165050753248	0.45537846152907	ABHD12
chr20:clu_33516_-	Success	4.26978042666951	3	0.0360824631837747	0.353286216239791	ABHD12
chr20:clu_33517_-	Not enough valid samples	NA	NA	NA	NA	NINL
chr20:clu_33518_-	Not enough valid samples	NA	NA	NA	NA	NINL
chr20:clu_33519_-	Not enough valid samples	NA	NA	NA	NA	NINL
chr20:clu_33520_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NINL
chr20:clu_33521_-	Success	1.38192999973762	4	0.59808708029164	0.902257083569952	ZNF337
chr20:clu_33522_-	Success	0.25104356979665	1	0.47858448394842	0.836761090691766	NA
chr20:clu_33523_-	Success	0.705729922350656	8	0.994082345289278	1	FRG1CP
chr20:clu_33524_-	Success	1.06006812520536	3	0.547849816688643	0.876844349274384	FRG1CP
chr20:clu_33525_-	Success	2.03862065379508	9	0.906255467666292	1	FRG1CP
chr20:clu_33526_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr20:clu_33527_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33528_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33529_-	Success	2.23464316105083	5	0.484003310657122	0.840325278665048	BCL2L1
chr20:clu_33530_-	Success	4.95010728335274	6	0.128917586952349	0.539251739762749	BCL2L1
chr20:clu_33531_-	Not enough valid samples	NA	NA	NA	NA	DUSP15
chr20:clu_33532_-	Not enough valid samples	NA	NA	NA	NA	DUSP15
chr20:clu_33533_-	Not enough valid samples	NA	NA	NA	NA	NOL4L
chr20:clu_33534_-	Success	1.9147754864963	1	0.0503564214784276	0.393049781258898	FO393400.1,COMMD7
chr20:clu_33535_-	Success	1.62318159969766	1	0.0715821207974511	0.440479544385294	CDK5RAP1
chr20:clu_33536_-	Success	1.27723972672447	5	0.768268934180395	0.966392979643998	CDK5RAP1
chr20:clu_33537_-	Success	2.93914461871827	2	0.0529109684389961	0.399336649736912	CDK5RAP1
chr20:clu_33538_-	Success	1.92519123870079	4	0.426632889373247	0.805545000398273	CDK5RAP1
chr20:clu_33539_-	Success	0.617677808334065	1	0.266368020784927	0.68971474221427	SNTA1
chr20:clu_33540_-	Success	2.31301997026912	4	0.327862875956246	0.740051662066894	SNTA1
chr20:clu_33541_-	Success	0.0174138060373252	2	0.982736938005559	1	NECAB3
chr20:clu_33542_-	Success	0.484345618218413	2	0.616100229647128	0.910151505802633	PXMP4
chr20:clu_33543_-	Success	0.237411379021069	2	0.788666780306322	0.9736264590933	EIF2S2
chr20:clu_33544_-	Success	0.343496608359828	1	0.40718898594598	0.792510879157269	EIF2S2
chr20:clu_33545_-	Success	2.24726250207459	4	0.34319716642946	0.750726705118396	EIF2S2
chr20:clu_33546_-	Success	2.5820516309177	2	0.0756187030979977	0.449782246580788	AL035458.2
chr20:clu_33547_-	Success	0.723455424860504	1	0.229024280306843	0.654550222302688	AHCY
chr20:clu_33548_-	Success	1.43804870284038	1	0.0899036695349731	0.476093822749601	AHCY
chr20:clu_33549_-	Success	1.9124238673312	3	0.281009121444957	0.703198306308172	NCOA6
chr20:clu_33550_-	Success	0.911740399842301	3	0.609838629913281	0.907945869628251	NCOA6
chr20:clu_33551_-	Not enough valid samples	NA	NA	NA	NA	NCOA6
chr20:clu_33552_-	Success	1.04957661310186	1	0.147380739410652	0.56570593033289	NCOA6
chr20:clu_33553_-	Not enough valid samples	NA	NA	NA	NA	NCOA6
chr20:clu_33554_-	Success	0.964780288457177	1	0.164806528002937	0.588589172350723	GGT7
chr20:clu_33555_-	Success	0.229836365377082	1	0.497776962601912	0.848190366539996	GGT7
chr20:clu_33556_-	Success	0.441321454747595	1	0.347478828242292	0.754570446396674	GGT7
chr20:clu_33557_-	Success	2.26025883323669	1	0.0334906965602546	0.344833096336128	GGT7
chr20:clu_33558_-	Success	0.00335659993760373	1	0.934699102511433	1	GGT7
chr20:clu_33559_-	Success	2.45439756170026	2	0.0859149383030144	0.469245210531032	GGT7
chr20:clu_33560_-	Not enough valid samples	NA	NA	NA	NA	NA
chr20:clu_33561_-	Success	0.020867324890105	3	0.997760593593522	1	TRPC4AP
chr20:clu_33562_-	Success	2.89723666789905	2	0.0551754777590987	0.404405763314462	TRPC4AP
chr20:clu_33563_-	Success	1.62951914484501	1	0.071030773232835	0.439776048631267	TRPC4AP
chr20:clu_33564_-	Success	3.80942022620366	3	0.0545822854371673	0.403443361656817	TRPC4AP
chr20:clu_33565_-	Success	1.34584556270852	3	0.441641147776838	0.813841724946555	TRPC4AP
chr20:clu_33566_-	Success	2.09649820098275	4	0.380516270949991	0.7767008589391	TRPC4AP
chr20:clu_33567_-	Success	1.96405674332527	3	0.269331933853928	0.692067041221266	TRPC4AP
chr20:clu_33568_-	Success	4.70930623099412	5	0.0934876514006624	0.483022198893479	TRPC4AP
chr20:clu_33569_-	Success	0.121030558626899	1	0.622721414585947	0.91241654072586	TRPC4AP
chr20:clu_33570_-	Success	0.0151454162183882	1	0.861831969991565	0.998854873451507	TRPC4AP
chr20:clu_33571_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	TRPC4AP
chr20:clu_33572_-	Success	0.433674541176913	1	0.351690241568898	0.757096071721368	TRPC4AP
chr20:clu_33573_-	Success	0.885918648440565	4	0.777630658443403	0.969503396821199	EDEM2
chr20:clu_33574_-	Success	2.72105125869348	8	0.70944576202295	0.944708423360213	EDEM2
chr20:clu_33575_-	Success	9.20547642754354	9	0.0306942609989029	0.333679886674786	EDEM2,MMP24OS
chr20:clu_33576_-	Success	2.53445464602237	3	0.166820252093021	0.590022221454906	MMP24OS,AL121753.1
chr20:clu_33577_-	Success	-1.63780064108596	7	1	1	MMP24OS,AL121753.1,EIF6
chr20:clu_33578_-	Success	6.31154923687791	4	0.0132720620392116	0.240932219423787	EIF6
chr20:clu_33579_-	Success	0.261215365114538	1	0.469806639523874	0.831456949266399	EIF6
chr20:clu_33580_-	Success	2.32849144358715	2	0.09744263397847	0.490109859340071	UQCC1
chr20:clu_33581_-	Success	2.64790506350528	4	0.258269409531898	0.682381866301284	UQCC1
chr20:clu_33582_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CEP250-AS1
chr20:clu_33583_-	Success	0.631636246690732	2	0.531721062001166	0.867834590787646	CPNE1
chr20:clu_33584_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CPNE1
chr20:clu_33585_-	Success	0.165053919627269	1	0.565595595315021	0.88789630395798	CPNE1
chr20:clu_33586_-	Success	1.64223618048436	2	0.19354675254356	0.620735462927603	CPNE1
chr20:clu_33587_-	Success	0.217948472820353	2	0.804166877050166	0.979287566417571	CPNE1
chr20:clu_33588_-	Success	5.54271184887511	9	0.269899012838651	0.692951362301788	CPNE1,AL109827.1,RBM12
chr20:clu_33589_-	Success	2.76044375390592	1	0.0187907232186388	0.274708543945515	NFS1
chr20:clu_33590_-	Success	3.37386576801646	3	0.0803882198639878	0.460204404179537	NFS1
chr20:clu_33591_-	Not enough valid samples	NA	NA	NA	NA	NFS1
chr20:clu_33592_-	Success	2.83593326568734	1	0.0172391037787867	0.26729827601218	RBM39
chr20:clu_33593_-	Success	8.71994274891767	11	0.0955205568111416	0.487593370187479	RBM39
chr20:clu_33594_-	Success	1.29979428506795	1	0.106891460855985	0.504683501998955	RBM39
chr20:clu_33595_-	Success	2.55709561123513	3	0.163623939835046	0.586923784384383	RBM39
chr20:clu_33596_-	Success	2.75089224618569	3	0.138531923930796	0.553612373149238	RBM39
chr20:clu_33597_-	Success	5.17821752471355	4	0.0348330816626003	0.349360764887787	RBM39
chr20:clu_33598_-	Success	4.58355233422844	7	0.240880296224307	0.664710718712578	RBM39
chr20:clu_33599_-	Success	5.07255149791672	6	0.118672920677777	0.524710976021367	RBM39
chr20:clu_33600_-	Success	1.9441521216504	2	0.143108510520152	0.560533281002564	RBM39
chr20:clu_33601_-	Not enough valid samples	NA	NA	NA	NA	SLA2
chr20:clu_33602_-	Success	0.305765746847101	2	0.736559140549477	0.954784829492385	NDRG3
chr20:clu_33603_-	Success	0.0833656278398394	2	0.920014702728757	1	NDRG3
chr20:clu_33604_-	Success	1.23475494850572	2	0.290906040594018	0.710204185623502	NDRG3
chr20:clu_33605_-	Success	6.11973171090358	4	0.0156566165711881	0.257307245086403	NDRG3
chr20:clu_33606_-	Success	1.85330549543687	5	0.592380455749345	0.900626925106336	DSN1
chr20:clu_33607_-	Success	1.15194875669079	1	0.129049817356053	0.539251739762749	SOGA1
chr20:clu_33608_-	Success	0.799509697967551	1	0.206042231989815	0.634204235753292	SOGA1
chr20:clu_33609_-	Success	0.369050019628332	1	0.390270183833863	0.782859912712321	SOGA1
chr20:clu_33610_-	Success	1.36053121991063	2	0.256524469846291	0.680117824477572	SAMHD1
